#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2017-06-19 00:14:44
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2017-06-19 00:14:44 101.200.190.54 GET / - 8008 - 42.156.251.185 spiderman - 302 0 0 2370
2017-06-19 01:18:13 101.200.190.54 GET /scripts/easyui/locale/easyui-lang-zh_CN.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 85
2017-06-19 01:18:13 101.200.190.54 GET /Scripts/easyui/easyloader.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 79
2017-06-19 01:18:13 101.200.190.54 GET /scripts/Business/Search.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 81
2017-06-19 01:18:13 101.200.190.54 GET /BlueVacation/View/SUPPLIERMGR/Supplier/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 106
2017-06-19 01:18:13 101.200.190.54 GET /scripts/easyui/themes/default/easyui.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 225
2017-06-19 01:18:13 101.200.190.54 GET /scripts/easyui/datagrid-groupview.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 322
2017-06-19 01:18:13 101.200.190.54 GET /js/ace-print.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 322
2017-06-19 01:18:13 101.200.190.54 GET /js/ace-export2excel.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 323
2017-06-19 01:18:13 101.200.190.54 GET /scripts/easyui/jquery.easyui.min.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 659
2017-06-19 01:18:15 101.200.190.54 GET /common/html/loginForm.html _=1497834974486 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/login.html 200 0 0 85
2017-06-19 01:18:15 101.200.190.54 GET /validateCode.hxl t=4 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/login.html 200 0 0 69
2017-06-19 01:18:15 101.200.190.54 GET /scripts/easyui/themes/default/images/blank.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/scripts/easyui/themes/default/easyui.css 200 0 0 27
2017-06-19 01:18:15 101.200.190.54 GET /css/icon/16/application_view_list.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 30
2017-06-19 01:18:15 101.200.190.54 GET /scripts/easyui/themes/default/images/pagination_icons.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/scripts/easyui/themes/default/easyui.css 200 0 0 14
2017-06-19 01:18:15 101.200.190.54 GET /Scripts/easyui/plugins/jquery.parser.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 53
2017-06-19 01:18:15 101.200.190.54 GET /scripts/easyui/themes/default/images/loading.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/scripts/easyui/themes/default/easyui.css 200 0 0 23
2017-06-19 01:18:15 101.200.190.54 GET /css/icon/16/page_excel.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 194
2017-06-19 01:18:15 101.200.190.54 GET /css/icon/16/search.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 193
2017-06-19 01:18:16 101.200.190.54 POST /BlueVacation/Controller/SupplierHandler.ashx op=list&placesid=0 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 541
2017-06-19 01:18:16 101.200.190.54 GET /css/icon/16/bullet_tick.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 17
2017-06-19 01:18:22 101.200.190.54 GET /css/icon/16/cancel.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 97
2017-06-19 01:18:22 101.200.190.54 GET /BlueVacation/View/SUPPLIERMGR/Supplier/Search.html _=1497835095707 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 94
2017-06-19 01:18:22 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 45
2017-06-19 01:18:22 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 130
2017-06-19 01:18:22 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox-compressed.js _=1497835096995 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 23
2017-06-19 01:18:22 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.js _=1497835097060 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 17
2017-06-19 01:18:22 101.200.190.54 GET /css/crud-input.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 184
2017-06-19 01:18:22 101.200.190.54 GET /js/jquery-autocomplete/lib/jquery.bgiframe.min.js _=1497835096880 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 184
2017-06-19 01:18:22 101.200.190.54 GET /images/loadingAnimation.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 404 0 2 137
2017-06-19 01:18:22 101.200.190.54 POST /BlueVacation/Controller/LvyouAreaHandler.ashx op=list2&upid=strt 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 51
2017-06-19 01:18:22 101.200.190.54 GET /Scripts/easyui/themes/default/images/datebox_arrow.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 187
2017-06-19 01:18:23 101.200.190.54 POST /BlueVacation/Controller/LvyouAreaHandler.ashx op=list2&upid=strt 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 519
2017-06-19 01:18:24 101.200.190.54 GET /ashx/loginhandler.ashx username=ChuNa&password=chuna&savedays=3&validateCode=8VMX 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/login.html 200 0 0 61
2017-06-19 01:18:24 101.200.190.54 GET / - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/login.html 200 0 0 8
2017-06-19 01:18:24 101.200.190.54 GET /sys/ashx/ConfigHandler.ashx action=js 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 127
2017-06-19 01:18:26 101.200.190.54 GET /ashx/MenuData.ashx - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 679
2017-06-19 01:18:26 101.200.190.54 GET /Welcome.aspx - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 5
2017-06-19 01:18:26 101.200.190.54 GET /sys/ashx/ConfigHandler.ashx action=js 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 39
2017-06-19 01:18:26 101.200.190.54 GET /BlueVacation/View/LanEmail/inbox/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 199
2017-06-19 01:18:26 101.200.190.54 GET /BlueVacation/View/News/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 201
2017-06-19 01:18:26 101.200.190.54 GET /BlueVacation/Controller/LanEmailHandler.ashx op=inboxlist&top=6 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 4
2017-06-19 01:18:27 101.200.190.54 GET /BlueVacation/Controller/NewsHandler.ashx op=list&type=1&top=6 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 508
2017-06-19 01:18:27 101.200.190.54 GET /BlueVacation/Controller/LanEmailHandler.ashx op=sendlist&top=6 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 1007
2017-06-19 01:18:28 101.200.190.54 GET /BlueVacation/Controller/NewsHandler.ashx op=list&type=2&top=6 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 1509
2017-06-19 01:18:31 101.200.190.54 GET /BlueVacation/Controller/SupplierHandler.ashx op=autocomplete&fn=SupplierName&q=%E5%94%AF%E7%BE%8E&limit=10&timestamp=1497835106048 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 23
2017-06-19 01:18:31 101.200.190.54 GET /js/jquery-autocomplete/indicator.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/js/jquery-autocomplete/jquery.autocomplete.css 404 0 2 173
2017-06-19 01:18:32 101.200.190.54 GET /BlueVacation/View/FINANCE/Invoice/Index.aspx navid=179 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 150
2017-06-19 01:18:32 101.200.190.54 GET /BlueVacation/View/FINANCE/Invoice/default.aspx do=2&navid=179&RetailSalesType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Invoice/Index.aspx?navid=179 200 0 0 74
2017-06-19 01:18:32 101.200.190.54 POST /BlueVacation/Controller/InvoiceHandler.ashx op=list&RType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Invoice/default.aspx?do=2&navid=179&RetailSalesType=M 200 0 0 60
2017-06-19 01:18:35 101.200.190.54 POST /BlueVacation/Controller/SupplierHandler.ashx op=list&placesid=0 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SUPPLIERMGR/Supplier/Default.aspx?navid=198 200 0 0 248
2017-06-19 01:18:35 101.200.190.54 POST /BlueVacation/Controller/InvoiceHandler.ashx op=list&kaipiao=%2C%u5F85%u5F00%u53D1%u7968&borrow=&RType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Invoice/default.aspx?do=2&navid=179&RetailSalesType=M 200 0 0 11
2017-06-19 01:18:38 101.200.190.54 GET /BlueVacation/View/FINANCE/Receivables/index.aspx navid=182 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 155
2017-06-19 01:18:38 101.200.190.54 GET /BlueVacation/View/FINANCE/Receivables/RetailSales/default.aspx do=2&navid=182&RetailSalesType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Receivables/index.aspx?navid=182 200 0 0 206
2017-06-19 01:18:38 101.200.190.54 POST /BlueVacation/Controller/ReceivablesHandler.ashx op=list&RetailSalesType=M&sev= 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Receivables/RetailSales/default.aspx?do=2&navid=182&RetailSalesType=M 200 0 0 125
2017-06-19 01:18:40 101.200.190.54 POST /BlueVacation/Controller/ReceivablesHandler.ashx op=list&sev=%2C%u672A%u5BA1%u6838&RetailSalesType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/FINANCE/Receivables/RetailSales/default.aspx?do=2&navid=182&RetailSalesType=M 200 0 0 11
2017-06-19 01:18:54 101.200.190.54 GET /BlueVacation/View/SubStation/SubRecharge/Default.aspx navid=295 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 188
2017-06-19 01:18:54 101.200.190.54 GET /BlueVacation/View/SubStation/SubRecharge/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SubStation/SubRecharge/Default.aspx?navid=295 304 0 0 191
2017-06-19 01:18:54 101.200.190.54 POST /BlueVacation/Controller/SubRechargeHandler.ashx op=list&placesid= 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SubStation/SubRecharge/Default.aspx?navid=295 200 0 0 129
2017-06-19 01:19:01 101.200.190.54 GET / - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 - 200 0 0 45
2017-06-19 01:19:04 101.200.190.54 GET /sys/ashx/ConfigHandler.ashx action=js 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/ 200 0 0 225
2017-06-19 01:19:05 101.200.190.54 GET /ashx/MenuData.ashx - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/ 200 0 0 1638
2017-06-19 01:19:05 101.200.190.54 GET /BlueVacation/View/SubStation/SubInvoice/Default.aspx navid=285 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 404
2017-06-19 01:19:05 101.200.190.54 POST /BlueVacation/Controller/SubInvoiceHandler.ashx op=list&placesid= 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SubStation/SubInvoice/Default.aspx?navid=285 200 0 0 74
2017-06-19 01:19:07 101.200.190.54 GET /BlueVacation/View/SubStation/SubInvoice/Default.aspx navid=285 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 77
2017-06-19 01:19:07 101.200.190.54 POST /BlueVacation/Controller/SubInvoiceHandler.ashx op=list&placesid= 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/SubStation/SubInvoice/Default.aspx?navid=285 200 0 0 10
2017-06-19 01:19:08 101.200.190.54 GET /Welcome.aspx - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/ 200 0 0 33
2017-06-19 01:19:08 101.200.190.54 GET /sys/ashx/ConfigHandler.ashx action=js 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 51
2017-06-19 01:19:10 101.200.190.54 GET /BlueVacation/View/News/crud.js - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 294
2017-06-19 01:19:10 101.200.190.54 GET /BlueVacation/View/LanEmail/inbox/crud.js - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 245
2017-06-19 01:19:14 101.200.190.54 GET /BlueVacation/View/News/crud.js - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 157
2017-06-19 01:19:14 101.200.190.54 GET /BlueVacation/View/LanEmail/inbox/crud.js - 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 404 0 2 305
2017-06-19 01:19:16 101.200.190.54 GET /BlueVacation/Controller/NewsHandler.ashx op=list&type=1&top=6 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 52
2017-06-19 01:19:16 101.200.190.54 GET /BlueVacation/Controller/LanEmailHandler.ashx op=inboxlist&top=6 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 540
2017-06-19 01:19:18 101.200.190.54 GET /BlueVacation/Controller/NewsHandler.ashx op=list&type=2&top=6 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 36
2017-06-19 01:19:18 101.200.190.54 GET /BlueVacation/Controller/LanEmailHandler.ashx op=sendlist&top=6 8008 - 60.23.128.118 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:53.0)+Gecko/20100101+Firefox/53.0 http://www.lansejiari.net:8008/Welcome.aspx 200 0 0 538
2017-06-19 01:19:55 101.200.190.54 GET / - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 - 302 0 0 9
2017-06-19 01:19:55 101.200.190.54 GET /login.html - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 - 200 0 0 5
2017-06-19 01:19:55 101.200.190.54 GET /theme/default/style.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 11
2017-06-19 01:19:55 101.200.190.54 GET /scripts/qqmsg/msgbox.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 12
2017-06-19 01:19:55 101.200.190.54 GET /css/common.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 12
2017-06-19 01:19:55 101.200.190.54 GET /scripts/qqmsg/jQuery.qqmsg.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 16
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/jnotify/jquery.jnotify.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 9
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/jnotify/jquery.jnotify.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 16
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/jQgrid/default/jquery-ui-1.8.4.custom.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 51
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/easyui/locale/easyui-lang-zh_CN.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 14
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/jquery-1.8.3.min.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 78
2017-06-19 01:19:55 101.200.190.54 GET /scripts/easyui/Acesoft.EasyUI.Extensions.js v=18 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 16
2017-06-19 01:19:55 101.200.190.54 GET /Scripts/jQuery.Ajax.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 8
2017-06-19 01:19:55 101.200.190.54 GET /css/icon.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.101+Safari/537.36 http://www.lansejiari.net:8008/login.html 200 0 0 92
